Creative ID,funnel,publisher,lob,product,theme,kpi_audience,creative_versions,price,price_placement,discount,offer_placement,video_type,length,discount_applied,Mean_Spend,total_spend,total_Impressions,Mean_CTR,Mean_CVRS,Mean_CVRBF,Mean_CVRSV,Peak_CTR,Peak_CVRS,Peak_CVRBF,Peak_CVRSV,Med_CTR,Med_CVRS,Med_CVRBF,Med_CVRSV,CTR_W0,CTR_W1,CTR_W2,CTR_W3,CTR_W4,CTR_W5,CTR_W6,CTR_W7,CTR_W8,CTR_W9,CTR_W10,CTR_W11,CTR_W12,CTR_W13,CTR_W14,CTR_W15,CTR_W16,CTR_W17,CTR_W18,CTR_W19,CTR_W20,CTR_W21,CTR_W22,CTR_W23,CTR_W24,CTR_W25,CTR_W26,CTR_W27,CTR_W28,CTR_W29,CTR_W30,CTR_W31,CTR_W32,CTR_W33,CTR_W34,CTR_W35,CTR_W36,CTR_W37,CTR_W38,CTR_W39,CTR_W40,CVR(BF)_W0,CVR(BF)_W1,CVR(BF)_W2,CVR(BF)_W3,CVR(BF)_W4,CVR(BF)_W5,CVR(BF)_W6,CVR(BF)_W7,CVR(BF)_W8,CVR(BF)_W9,CVR(BF)_W10,CVR(BF)_W11,CVR(BF)_W12,CVR(BF)_W13,CVR(BF)_W14,CVR(BF)_W15,CVR(BF)_W16,CVR(BF)_W17,CVR(BF)_W18,CVR(BF)_W19,CVR(BF)_W20,CVR(BF)_W21,CVR(BF)_W22,CVR(BF)_W23,CVR(BF)_W24,CVR(BF)_W25,CVR(BF)_W26,CVR(BF)_W27,CVR(BF)_W28,CVR(BF)_W29,CVR(BF)_W30,CVR(BF)_W31,CVR(BF)_W32,CVR(BF)_W33,CVR(BF)_W34,CVR(BF)_W35,CVR(BF)_W36,CVR(BF)_W37,CVR(BF)_W38,CVR(BF)_W39,CVR(BF)_W40,CVR(SV)_W0,CVR(SV)_W1,CVR(SV)_W2,CVR(SV)_W3,CVR(SV)_W4,CVR(SV)_W5,CVR(SV)_W6,CVR(SV)_W7,CVR(SV)_W8,CVR(SV)_W9,CVR(SV)_W10,CVR(SV)_W11,CVR(SV)_W12,CVR(SV)_W13,CVR(SV)_W14,CVR(SV)_W15,CVR(SV)_W16,CVR(SV)_W17,CVR(SV)_W18,CVR(SV)_W19,CVR(SV)_W20,CVR(SV)_W21,CVR(SV)_W22,CVR(SV)_W23,CVR(SV)_W24,CVR(SV)_W25,CVR(SV)_W26,CVR(SV)_W27,CVR(SV)_W28,CVR(SV)_W29,CVR(SV)_W30,CVR(SV)_W31,CVR(SV)_W32,CVR(SV)_W33,CVR(SV)_W34,CVR(SV)_W35,CVR(SV)_W36,CVR(SV)_W37,CVR(SV)_W38,CVR(SV)_W39,CVR(SV)_W40,Internet_CVR(S)_W0,Internet_CVR(S)_W1,Internet_CVR(S)_W2,Internet_CVR(S)_W3,Internet_CVR(S)_W4,Internet_CVR(S)_W5,Internet_CVR(S)_W6,Internet_CVR(S)_W7,Internet_CVR(S)_W8,Internet_CVR(S)_W9,Internet_CVR(S)_W10,Internet_CVR(S)_W11,Internet_CVR(S)_W12,Internet_CVR(S)_W13,Internet_CVR(S)_W14,Internet_CVR(S)_W15,Internet_CVR(S)_W16,Internet_CVR(S)_W17,Internet_CVR(S)_W18,Internet_CVR(S)_W19,Internet_CVR(S)_W20,Internet_CVR(S)_W21,Internet_CVR(S)_W22,Internet_CVR(S)_W23,Internet_CVR(S)_W24,Internet_CVR(S)_W25,Internet_CVR(S)_W26,Internet_CVR(S)_W27,Internet_CVR(S)_W28,Internet_CVR(S)_W29,Internet_CVR(S)_W30,Internet_CVR(S)_W31,Internet_CVR(S)_W32,Internet_CVR(S)_W33,Internet_CVR(S)_W34,Internet_CVR(S)_W35,Internet_CVR(S)_W36,Internet_CVR(S)_W37,Internet_CVR(S)_W38,Internet_CVR(S)_W39,Internet_CVR(S)_W40
Creative 1110,1,11,1,2,6,0,7,1,5,10.0,7,5,4,1,1738.0,6952.0,476024.0,1.2925000000000002,0.1225,10.1925,0.845,1.36,0.25,20.75,0.91,1.36,0.25,20.75,0.91,1.36,1.33,1.36,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,20.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.88,0.91,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1111,1,11,1,2,6,14,7,1,5,10.0,7,5,4,1,265.0,1060.0,66757.0,1.455,0.0,13.1175,1.14,1.71,0.0,35.71,1.56,1.71,0.0,35.71,1.56,1.71,1.42,1.39,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,16.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.96,0.99,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1112,1,12,0,1,6,0,7,1,5,0.0,7,5,0,0,18718.86363636364,411815.0,65668473.0,0.4154545454545454,1.0822727272727273,87.87954545454546,0.2490909090909091,0.52,2.37,152.86,0.42,0.52,2.37,152.86,0.42,0.37,0.38,0.52,0.52,0.4,0.35,0.4,0.38,0.36,0.38,0.4,0.46,0.37,0.47,0.45,0.48,0.46,0.42,0.4,0.37,0.39,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.24,128.68,136.25,116.93,149.32,152.86,115.85,108.43,82.36,60.51,97.24,78.79,93.91,34.96,45.09,61.26,54.79,59.8,62.83,52.72,61.57,93.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.35,0.4,0.4,0.39,0.34,0.36,0.42,0.29,0.24,0.2,0.2,0.22,0.12,0.15,0.16,0.17,0.16,0.18,0.15,0.15,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.26,1.05,1.41,2.19,1.6,2.37,1.75,0.98,0.58,0.88,0.58,1.22,0.46,0.62,0.41,0.43,0.89,0.8,0.9,0.81,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1113,1,12,0,1,6,4,7,1,5,0.0,7,5,0,0,1817.7857142857144,25449.0,4043063.0,0.5035714285714287,1.1035714285714286,85.43571428571428,0.2314285714285714,0.76,1.83,155.82,0.35,0.76,1.83,155.82,0.35,0.76,0.43,0.45,0.43,0.42,0.46,0.45,0.4,0.48,0.53,0.59,0.52,0.5,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61,82.67,133.87,144.62,146.28,102.55,155.82,57.98,67.08,43.08,57.41,37.99,48.36,71.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.29,0.35,0.3,0.33,0.3,0.33,0.2,0.14,0.14,0.12,0.11,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,1.06,1.35,1.49,1.39,1.26,1.83,1.16,0.32,0.66,1.1,0.39,0.65,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1114,1,12,0,1,6,14,7,1,5,0.0,7,5,0,0,3913.428571428572,54788.0,9057992.0,0.4414285714285714,1.26,105.085,0.2857142857142857,0.53,2.49,171.02,0.42,0.53,2.49,171.02,0.42,0.42,0.37,0.41,0.42,0.43,0.41,0.53,0.46,0.45,0.49,0.45,0.44,0.42,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,93.38,141.28,152.41,133.52,171.02,149.59,93.46,84.58,70.34,58.28,58.63,67.2,128.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.31,0.38,0.39,0.42,0.4,0.4,0.23,0.19,0.18,0.16,0.16,0.19,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.29,1.46,1.07,1.25,2.27,2.49,1.01,0.95,0.74,0.92,0.68,1.06,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1115,1,12,1,1,6,0,7,1,5,0.0,7,5,0,0,8173.590909090909,179819.0,31206130.0,0.4081818181818182,0.4718181818181818,50.537272727272736,0.1686363636363636,0.7,1.76,100.29,0.34,0.7,1.76,100.29,0.34,0.7,0.3,0.31,0.32,0.31,0.3,0.31,0.3,0.34,0.36,0.42,0.43,0.35,0.51,0.5,0.58,0.54,0.47,0.42,0.4,0.39,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47,47.19,81.24,100.29,64.45,81.87,59.38,89.85,34.47,46.46,43.14,42.01,53.5,30.54,29.9,42.76,37.6,42.34,36.13,36.53,37.91,52.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.18,0.23,0.26,0.19,0.2,0.19,0.2,0.12,0.34,0.12,0.12,0.13,0.17,0.15,0.17,0.14,0.13,0.11,0.11,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.67,0.54,0.51,0.57,0.55,0.38,1.76,0.14,0.39,0.29,0.34,0.47,0.37,0.41,0.24,0.24,0.5,0.46,0.38,0.2,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1116,1,12,1,1,6,14,7,1,5,0.0,7,5,0,0,4020.071428571429,56281.0,8643587.0,0.4578571428571428,0.4128571428571428,48.40785714285715,0.1799999999999999,0.57,1.06,85.48,0.25,0.57,1.06,85.48,0.25,0.44,0.36,0.41,0.41,0.41,0.43,0.39,0.46,0.56,0.57,0.5,0.49,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15,60.66,60.26,85.48,42.42,64.38,69.66,40.43,24.97,28.18,29.32,29.36,40.7,47.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.22,0.22,0.24,0.22,0.23,0.23,0.16,0.11,0.14,0.1,0.11,0.13,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.76,0.22,1.06,0.26,0.43,0.19,0.51,0.26,0.28,0.35,0.3,0.39,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1117,2,12,0,1,6,0,7,1,5,0.0,7,5,0,0,3389.1,33891.0,12679051.0,0.283,0.347,30.58,0.085,0.3,0.48,64.11,0.13,0.3,0.48,64.11,0.13,0.3,0.29,0.29,0.28,0.29,0.27,0.27,0.28,0.28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,20.46,29.67,26.73,27.21,27.64,18.36,31.24,42.94,64.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.07,0.08,0.1,0.08,0.07,0.13,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.22,0.2,0.34,0.38,0.41,0.34,0.4,0.48,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1118,2,12,0,1,6,4,7,1,5,0.0,7,5,0,0,1477.5,14775.0,1607123.0,0.4439999999999999,0.5599999999999999,48.077,0.1149999999999999,0.47,1.31,65.13,0.17,0.47,1.31,65.13,0.17,0.44,0.44,0.47,0.47,0.41,0.45,0.43,0.47,0.45,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,49.52,29.25,65.13,47.19,47.78,62.84,50.24,45.72,63.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.11,0.11,0.13,0.12,0.12,0.11,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.52,1.31,0.61,0.62,1.3,0.46,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1119,2,12,0,1,6,14,7,1,5,0.0,7,5,0,0,5164.5,51645.0,8548358.0,0.394,0.514,50.598,0.121,0.44,0.85,112.56,0.16,0.44,0.85,112.56,0.16,0.39,0.39,0.39,0.39,0.36,0.36,0.39,0.41,0.44,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,46.49,37.81,42.39,44.73,48.46,45.89,49.99,60.35,112.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.1,0.11,0.16,0.15,0.12,0.11,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.26,0.43,0.29,0.54,0.76,0.63,0.69,0.48,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1120,2,12,1,1,6,0,7,1,5,0.0,7,5,0,0,2139.6,21396.0,7584892.0,0.288,0.1689999999999999,23.122000000000003,0.062,0.31,0.32,44.93,0.08,0.31,0.32,44.93,0.08,0.3,0.3,0.31,0.3,0.3,0.29,0.29,0.28,0.27,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,17.49,18.03,24.0,37.79,17.46,22.67,19.93,24.16,44.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.05,0.08,0.07,0.05,0.08,0.06,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.09,0.13,0.3,0.08,0.25,0.2,0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1121,2,12,1,1,6,14,7,1,5,0.0,7,5,0,0,3163.1,31631.0,4706185.0,0.4019999999999999,0.4,36.804,0.094,0.45,0.85,93.54,0.12,0.45,0.85,93.54,0.12,0.39,0.41,0.42,0.37,0.4,0.36,0.41,0.4,0.41,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,45.68,24.33,25.33,37.1,29.97,28.18,32.47,41.55,93.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.09,0.09,0.11,0.09,0.09,0.1,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.25,0.23,0.77,0.35,0.4,0.25,0.39,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1122,0,11,0,1,6,0,7,1,5,0.0,7,5,0,0,7927.454545454545,87202.0,7659685.0,0.2909090909090909,4.946363636363636,328.5527272727273,0.1381818181818181,0.51,15.38,807.54,0.27,0.51,15.38,807.54,0.27,0.51,0.36,0.23,0.15,0.45,0.32,0.28,0.26,0.24,0.19,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.69,92.73,137.59,176.49,106.5,159.41,148.5,592.44,634.1,696.09,807.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.17,0.1,0.06,0.22,0.13,0.13,0.15,0.12,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1.03,1.9,2.57,1.34,1.96,2.56,6.97,9.61,10.31,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1123,0,11,1,1,6,0,7,1,5,0.0,7,5,0,0,2666.96,66674.0,4604006.0,0.2836,4.7,362.6772,0.1052,0.6,15.19,1078.99,0.29,0.6,15.19,1078.99,0.29,0.6,0.37,0.21,0.2,0.35,0.33,0.19,0.2,0.21,0.23,0.31,0.24,0.2,0.2,0.19,0.27,0.31,0.26,0.35,0.5,0.34,0.21,0.31,0.36,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.81,114.24,123.64,141.06,107.61,104.85,212.35,876.71,813.69,452.25,501.24,900.56,444.64,698.35,1078.99,727.95,246.51,227.17,287.93,123.89,79.29,158.95,172.63,156.26,239.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.15,0.08,0.08,0.14,0.14,0.06,0.1,0.1,0.1,0.13,0.1,0.07,0.1,0.11,0.13,0.14,0.09,0.12,0.1,0.09,0.06,0.07,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.19,2.04,1.52,0.95,1.37,4.47,9.23,10.07,10.64,4.68,15.19,7.02,6.81,12.53,6.97,5.04,2.0,4.23,2.43,1.67,2.18,0.79,0.82,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Creative 1124,0,12,0,1,6,0,7,1,5,0.0,7,5,0,0,5492.825,219713.0,28064980.0,0.381,3.8075,257.06275000000005,0.3295,0.45,16.74,715.46,0.64,0.45,16.74,715.46,0.64,0.41,0.38,0.34,0.34,0.33,0.37,0.33,0.38,0.37,0.37,0.38,0.38,0.39,0.37,0.38,0.39,0.38,0.35,0.35,0.37,0.38,0.36,0.35,0.37,0.34,0.32,0.33,0.38,0.4,0.41,0.39,0.41,0.41,0.43,0.44,0.45,0.42,0.44,0.41,0.44,0.0,76.32,97.65,108.37,119.16,90.35,132.33,110.83,214.44,235.61,466.69,224.78,398.16,491.86,586.07,498.76,199.38,169.86,144.46,186.22,234.54,235.49,231.93,225.25,248.68,222.83,189.05,241.81,294.87,277.24,287.44,261.39,248.85,229.29,258.64,235.31,214.71,241.61,272.82,364.0,715.46,0.0,0.08,0.11,0.12,0.13,0.2,0.29,0.27,0.44,0.38,0.64,0.36,0.47,0.58,0.63,0.55,0.25,0.28,0.29,0.27,0.32,0.41,0.4,0.37,0.41,0.41,0.38,0.37,0.41,0.51,0.29,0.35,0.27,0.21,0.22,0.16,0.19,0.19,0.22,0.26,0.49,0.0,1.22,1.46,1.45,1.67,1.42,2.4,2.41,3.64,3.8,8.14,4.2,5.89,8.81,16.74,9.83,4.45,2.39,1.82,2.48,4.29,4.37,3.78,1.32,1.95,4.31,2.84,3.16,3.63,3.4,2.53,3.24,2.82,2.67,2.38,1.86,1.5,2.19,3.88,3.84,8.12,0.0
